,Gene_symbol,Log_FoldChange,PValue
2959,LOC101927780,-1.5630000000000002,0.0421666764191752
2962,HMGA2,-1.4569999999999999,0.0422291502861807
2964,OLFML1,-1.614,0.0423104687115511
2965,DUOXA2,-1.272,0.0423591990636173
2979,TLR1,-1.54,0.0426406027919453
2990,KCNQ5,-1.69,0.0429315392689169
2997,LINC01467,-1.844,0.0431439819705759
2999,PCDHGA2,-1.246,0.0431445146784697
3001,PDGFA,-1.08,0.0431705116431969
3019,SNORD69,-1.062,0.043727207753499996
3024,NEXN-AS1,-1.023,0.043924758365696995
3035,PCSK9,-1.155,0.0441027856438097
3040,LOC102725191,-1.359,0.0442722184279263
3041,HS3ST1,-1.0270000000000001,0.0443294738531128
3071,SNORD113-3,-1.71,0.0449797407690087
3077,A2M-AS1,-1.081,0.0452633474188629
3078,SLC25A43,-1.068,0.0452620705518837
3088,CCDC178,-1.179,0.0456509060747199
3109,TNFSF13B,-1.061,0.0464226417317555
3110,APOBEC3B,-1.01,0.0464161277411808
3120,NTN3,-1.089,0.0467636716866805
3127,SGCA,-1.151,0.0469469674603501
3136,SLC1A7,-1.49,0.0471678104944578
3137,CMPK2,-1.014,0.0471835666073691
3141,DDX43,-2.13,0.0473301463499961
3145,LINC01419,-1.5590000000000002,0.0475506612256358
3146,SOD3,-1.308,0.0475719857010432
3165,ART5,-1.05,0.0479403352120615
3177,ELOVL3,-1.3259999999999998,0.0483586620171989
3198,GOLGA8IP,-1.163,0.0490576231424674
3199,PRSS46,-1.2690000000000001,0.0490563295992532
3204,RIPPLY1,-1.399,0.0492910712191505
3225,LINC01886,-1.3259999999999998,0.049841803769957005
13,HIST1H2BO,-1.2329999999999999,0.00023880698394588702
50,LOC101930094,-2.135,0.00124196799592361
60,LCE1A,-1.49,0.00147011799097882
67,DDX39B-AS1,-2.171,0.00187475515593935
68,MIR575,-1.105,0.0018441728918229601
74,MIR182,-1.37,0.00205440416588742
75,VSTM1,-1.837,0.00219925234705894
78,GOLGA8DP,-1.6130000000000002,0.00373477683503669
81,LOC107985133,-1.341,0.00351171921401295
86,SNORD48,-1.936,0.00343180631347993
135,LOC105375014,-2.7,0.0134213197042511
154,MIR3941,-1.531,0.00484146677025549
155,SNORA1,-1.96,0.00439960626998003
163,MIR4304,-1.466,0.00572257903321071
167,MIR6777,-1.0170000000000001,0.0362060828141079
172,MIR4728,-1.8519999999999999,0.0101566995698636
182,SNORD114-29,-1.383,0.00681146315730946
183,MIR4525,-1.124,0.0233728668037403
196,MIR200B,-1.035,0.0421902545683495
197,MIR4669,-1.245,0.0400534350125928
199,KRTAP23-1,-1.511,0.00800280076662145
201,FAM197Y2,-1.4369999999999998,0.00953896100728725
202,MIR548AS,-1.2590000000000001,0.0184230957147364
205,MIR190A,-1.318,0.022286044556564
209,MIR6885,-1.044,0.0298411872538266
210,PSORS1C3,-1.137,0.0203191117883466
217,MIR3132,-1.218,0.0204180597266729
220,MIR4672,-1.16,0.0204871702257867
234,OR12D3,-1.4709999999999999,0.032387204385172
238,MIR3671,-1.033,0.0247073020638286
242,ZBTB22,-1.125,0.0137820722222556
268,MIR548AM,-1.2890000000000001,0.0389977067307898
297,LILRB2,-1.561,0.0464463206003158
304,USP17L12,-1.9480000000000002,0.0103776998621019
308,GOLGA8F,-1.031,0.042960863153018995
325,KLK9,-1.229,0.0054002432743067205
388,KIR2DL4,-1.504,0.00770525811513665
407,B3GALT4,-1.568,0.0432372897509178
561,C4B,-1.2229999999999999,0.0144709225523933
591,DXO,-1.044,0.0069820975781739
687,TVP23C-CDRT4,-1.81,0.0195549215393634
704,RNVU1-14,-1.315,0.0457144529715485
0,PHF1,-7.7829999999999995,1.3654108385085402e-12
16,KANSL1,-3.589,3.23076226410155e-08
34,GRIK2,-2.449,1.88847027370983e-07
36,PCDH15,-1.999,2.02494602570628e-07
43,PCDHGB7,-3.8539999999999996,4.875271484742229e-07
69,SALL3,-4.035,1.8467836457957401e-06
72,C4A,-6.428999999999999,2.28054025235394e-06
83,SEZ6L,-2.673,3.10398892684638e-06
84,PRUNE2,-1.818,3.3503448885456003e-06
104,GRIK3,-3.406,7.72251244817562e-06
107,TNR,-2.156,8.31397598870843e-06
111,AGPAT1,-8.514,1.06281162397504e-05
123,AQP4,-3.56,1.4767970056351599e-05
133,CST3,-2.043,1.7194789479582997e-05
145,P2RX7,-2.839,2.41782595936525e-05
146,BRINP2,-3.272,2.5689610102599898e-05
169,HCG22,-2.835,4.1456450836927704e-05
178,EGFR,-2.1630000000000003,4.11031775218337e-05
185,TMEM255A,-2.745,4.8780213365331104e-05
196,CTSV,-2.37,5.90243536942964e-05
207,FOLR1,-2.34,7.01822150279434e-05
212,SMOC1,-2.0380000000000003,7.25310519961618e-05
253,SELENOV,-2.588,0.000123854085886248
256,ATP13A4,-2.5580000000000003,0.000125910257198329
269,MTRNR2L1,-5.939,0.000162296811585447
274,LMO2,-2.573,0.000168879784660717
279,NOMO1,-5.361000000000001,0.00017072770215523502
283,VWA5A,-1.672,0.000173398696097001
290,AQP1,-2.623,0.00018148534548056102
291,NR1H4,-2.208,0.000183265756644879
306,ACTN2,-2.365,0.000191519078564823
307,C1orf158,-2.432,0.000198060349942192
310,CRLF1,-2.469,0.000201786294427671
324,LAP3,-1.367,0.00022297009523060697
325,LRAT,-2.263,0.000226669352021492
336,SPOCK2,-1.208,0.000243418095935528
339,NDRG2,-2.262,0.00024721000137003303
363,STK19,-3.7710000000000004,0.00029409016381531
377,LINC01998,-2.218,0.000322603950856489
379,ASTN1,-2.2969999999999997,0.000321590860020436
383,OLIG2,-3.8369999999999997,0.000337123701541621
391,SLC17A8,-2.45,0.000365084149437504
402,PI16,-2.733,0.000393062669658152
409,MYO7B,-2.174,0.00042182255133959
415,EFCAB14,-1.253,0.00041610206653631
422,COBL,-2.282,0.000442662748774845
431,LINC00880,-2.349,0.00046838911585905
436,DGKK,-2.418,0.0005019372362829019
439,BEND6,-1.974,0.000517231797865569
441,ADCY2,-1.902,0.000516311637271577
444,PITPNM3,-1.3840000000000001,0.000526713514524376
460,PHKG1,-2.6180000000000003,0.000603853546074356
462,ZBTB12,-6.775,0.000606014065664198
466,KCNIP1,-1.911,0.0006187504094629639
467,SFXN5,-1.36,0.000624868039018973
475,CCDC136,-1.156,0.000649096100782803
477,ALDH1L1,-2.261,0.0006564107737221731
483,B3GLCT,-1.452,0.000693595738177996
492,ARHGEF18,-4.676,0.000722362038365585
495,LOC100128239,-2.161,0.000728646314451062
522,FAM182A,-1.7990000000000002,0.000805602629138691
523,PCDHGA4,-1.9040000000000001,0.0008133879643315161
532,OGFRL1,-1.1420000000000001,0.000839986227666057
539,LOC105369192,-2.866,0.0008854360143479551
564,KCNMB1,-2.0140000000000002,0.000978553998921058
566,OLIG1,-4.328,0.000984884827112449
577,MRAP,-2.34,0.00102507301156122
584,RAP2A,-1.185,0.00105874431764436
588,FHL1,-1.3430000000000002,0.0010755078819671099
594,LOC400464,-2.224,0.00110877552965651
601,DNAH9,-2.8810000000000002,0.00115128467414105
602,KLRC3,-2.532,0.00115637576117889
615,CYP21A2,-3.475,0.00125145986110681
618,GRIK1,-2.3890000000000002,0.00126478769244446
619,PCDHGA11,-3.112,0.0012716517897245901
621,LINC00375,-2.501,0.0012938066759827901
622,NTSR2,-2.197,0.0012949258780235301
631,LINC02353,-3.639,0.0013395506470356199
644,IL33,-2.542,0.0013808188838842
647,DBI,-1.436,0.0014048141276702302
649,DDO,-2.121,0.0014221739708722302
651,CDKN2C,-1.8130000000000002,0.0014268883474388698
653,MAML2,-1.182,0.00144235077040571
658,DMD,-1.275,0.00147160540113113
659,TSPAN12,-1.611,0.0014737362100599699
664,C8orf31,-1.8430000000000002,0.00150007093458031
667,SESN3,-1.22,0.00151118060674258
673,GLUD1,-1.141,0.00153499258281981
674,MIR6071,-3.998,0.0015482048454010199
682,RNF219-AS1,-2.074,0.00159274434364601
683,LRP1B,-1.7109999999999999,0.0016012701485425599
684,RNF180,-2.1069999999999998,0.0016004719208283199
688,LINC01832,-1.916,0.00164054842719318
691,SPX,-2.2640000000000002,0.00169004634307554
692,RAB27B,-1.6869999999999998,0.00170083158385636
694,MSTN,-2.93,0.0017167090132195301
718,GAS2L1,-1.235,0.00184905553368705
723,SDC3,-1.4409999999999998,0.0018935336851705
730,LOC439933,-2.075,0.00194881445309123
735,GPR37L1,-1.715,0.00199875221597757
737,ZDHHC15,-1.423,0.00201494075656819
743,SERINC5,-1.6059999999999999,0.00203485804692926
747,C16orf45,-1.364,0.00206886411105045
751,FGF13,-4.696000000000001,0.0020961786253491
753,FAM167A-AS1,-1.767,0.00214522128622942
755,ABHD4,-1.005,0.00216602393667595
759,GPM6B,-1.175,0.00219080083102962
762,SKIV2L,-2.347,0.00221839146903808
763,C16orf89,-2.009,0.00222221423348205
770,GALNT13,-1.71,0.00227204131451043
775,ATP2B1-AS1,-1.774,0.00234833250426333
778,SPATA6,-1.2830000000000001,0.00237287262242536
785,SHISA6,-3.247,0.00241141341219763
793,GSTT2,-3.906,0.00249924277254455
797,LINC01550,-1.824,0.00251427393986724
798,SYT17,-1.205,0.00251277440532123
809,TP53TG3,-5.0089999999999995,0.0026237759402907603
810,LMF1,-1.672,0.00262278685208002
817,PCDHGB6,-1.8840000000000001,0.0027103263749101
818,FAM212B,-1.253,0.00271240330860005
828,SIRPA,-1.4069999999999998,0.00290737658169882
833,PCDH10,-1.84,0.00293909701797362
839,OR6C3,-2.8110000000000004,0.0030032369794494697
841,DLL3,-1.879,0.00301219654618993
851,ACBD7,-1.192,0.00306486859898509
858,LUZP2,-2.066,0.0031482797009499
860,MMD2,-2.135,0.0031762303527190397
873,LRRCC1,-1.232,0.0032640883322002
884,ANGPTL2,-1.138,0.00335562858843215
890,DSEL,-1.556,0.00342238965510316
893,MMP16,-1.067,0.0034177039237106603
894,BPIFB2,-2.259,0.00343599040787645
905,LINC00681,-2.271,0.0035456739679402202
906,LRRC46,-1.952,0.0035533154140531703
927,S100A7A,-1.564,0.0036838357380517
932,MT3,-2.138,0.00372136701824604
953,ALDH4A1,-1.18,0.00391989302897595
957,SPTB,-1.899,0.0039896686780865
963,KCNQ3,-2.088,0.004048120652959
968,CLYBL-AS2,-3.955,0.00412625111715827
969,KCNQ1DN,-2.835,0.00412923923312405
970,PPARD,-1.047,0.004189101212042279
971,CFAP221,-1.597,0.00419453017772707
994,LOC105370868,-2.0909999999999997,0.0044821314046672
999,C3orf70,-1.807,0.00447581215826948
1003,SOX8,-1.207,0.00454162361789738
1005,PCYT1B,-1.202,0.00460844593280765
1006,GOLM1,-1.3019999999999998,0.00460690253591217
1009,PAQR8,-1.067,0.00462750799324461
1015,SCD5,-1.358,0.004710257722026111
1027,ADAM22,-1.085,0.00483649135489959
1028,FOXM1,-1.166,0.00483982605983688
1031,RPE65,-1.273,0.0048672215860604
1034,LIX1,-1.425,0.00497112226237073
1040,MSH5,-2.758,0.0050476692096655396
1049,LRRC23,-1.071,0.00512513864959469
1055,MYO5C,-1.6119999999999999,0.00520601941513624
1056,CPEB4,-1.093,0.00520449626589028
1061,SLC34A2,-1.994,0.0052581257108728794
1063,UG0898H09,-1.143,0.00531438174085294
1064,RRAGD,-1.107,0.00532019136305255
1069,LRRC4C,-1.232,0.005388720170139171
1071,BAIAP3,-1.3159999999999998,0.00543979816459821
1072,SIRT2,-1.124,0.00546215856349299
1074,CLU,-1.117,0.00547091513932687
1078,PIFO,-1.4080000000000001,0.00550244967257966
1085,STIM2,-1.008,0.005586069628906999
1087,CNTF,-1.581,0.005644747810753321
1097,CPS1,-1.088,0.00577039738153275
1099,C8orf34,-1.758,0.00577788429589602
1118,C9orf129,-2.366,0.00603682508271879
1126,ARAP2,-1.3430000000000002,0.00620650553160297
1132,LINC01613,-1.5219999999999998,0.00626911657702669
1134,SNORD108,-2.312,0.00631215856336155
1149,PPP1R1B,-1.6019999999999999,0.00651336845662794
1152,ENPP3,-1.611,0.0065781995515272395
1159,HRASLS2,-3.03,0.00663743448725243
1163,PBXIP1,-1.305,0.00678812322019419
1176,DDR1,-3.611,0.0069268615454864
1177,KCND2,-2.153,0.006932763752567871
1178,LOC105371620,-3.075,0.00697619016032443
1182,CFAP43,-1.774,0.007015769358702371
1186,PRR32,-2.645,0.00714800990322788
1189,ANTXR2,-1.189,0.0072027642085606206
1190,CWH43,-1.67,0.0072236505041615206
1209,BORCS7,-1.051,0.00757748455705112
1213,RIBC1,-1.7409999999999999,0.007658780795085441
1214,EPHB1,-1.256,0.0076465671402760295
1217,IQCG,-1.27,0.00771331443562748
1218,C15orf52,-1.4669999999999999,0.0077220892323737
1220,NOSTRIN,-1.679,0.00779608774023183
1226,POU5F1P4,-3.304,0.00789567386600094
1231,SCN4B,-2.044,0.007940969057308
1235,LINC00960,-1.501,0.00797177519524838
1236,DSCAM,-2.101,0.007992217529056291
1238,BBOX1,-1.955,0.008011107342769429
1247,FPR2,-1.521,0.008152422699841259
1248,TSHR,-1.838,0.00816039070781724
1256,PHEX-AS1,-1.536,0.008253853410178001
1262,CLEC19A,-1.608,0.00841477074117375
1263,APOM,-2.512,0.00837192518201373
1269,NTRK3,-1.1909999999999998,0.0084187290342234
1277,CSPG5,-1.535,0.00838832597086523
1279,EFHD1,-1.5390000000000001,0.008517761352068779
1282,FAM167A,-1.1640000000000001,0.0085937968414588
1284,TMEM132E,-1.6480000000000001,0.008632368279561441
1287,TMTC1,-1.015,0.00868211519191613
1294,MGAM,-1.825,0.00881972810626745
1295,C4orf22,-1.504,0.00882620650325046
1297,GPR155,-1.215,0.008859885571762859
1300,GLIS2-AS1,-1.601,0.00894151372154885
1305,C7orf57,-1.739,0.00895777266407075
1311,TRIM40,-2.52,0.00908235837668178
1314,FREM2,-1.46,0.00911603332043392
1318,CCDC170,-1.633,0.009192061290100641
1325,IGSF9B,-1.4509999999999998,0.00942966800693551
1333,RASL10A,-2.0340000000000003,0.00952188811678365
1334,LOC389602,-1.665,0.009605051135376809
1335,MLC1,-1.756,0.00960964266161594
1336,MT2A,-1.56,0.0096480964929882
1340,PCDHGA9,-1.569,0.009672405767835691
1347,NLGN3,-1.0759999999999998,0.00972928518777218
1350,NLGN1,-1.121,0.009765515363203291
1354,PDE8B,-1.315,0.0098127187820451
1362,HTR1D,-1.9880000000000002,0.00999683479709069
1365,CCDC146,-1.415,0.0100131898953089
1370,TNFRSF11B,-1.794,0.0100803108897935
1371,RAET1L,-3.1439999999999997,0.010111106711617
1373,FRMD3,-1.411,0.0101022040217575
1378,SNORD118,-1.8969999999999998,0.0101938317129935
1382,OR5M10,-2.2880000000000003,0.0102388141449671
1384,SLCO1C1,-1.4080000000000001,0.0102547145003875
1385,KIAA1211L,-1.5119999999999998,0.0102694772865235
1388,EPDR1,-1.242,0.0103312361669994
1400,MAK,-1.5190000000000001,0.010639858589036998
1401,GRM7,-1.827,0.0106309669227244
1403,ABCD2,-1.656,0.0105944580799823
1408,KCNA4,-1.521,0.0106666906194724
1412,ARMC3,-1.4869999999999999,0.0107263889461285
1424,SNORD37,-4.224,0.0108830992074826
1425,ADCY8,-2.633,0.0108823124932863
1432,PAQR6,-1.4709999999999999,0.0109561212838459
1434,GDF1,-1.003,0.0109842143454214
1436,SLC1A2,-1.3619999999999999,0.0110348108214094
1440,BEST3,-1.766,0.0110870494991548
1447,VAV3-AS1,-1.5859999999999999,0.0112256377432835
1449,LINCR-0001,-1.482,0.0113162706498774
1450,SLC4A4,-1.7209999999999999,0.0113228763384738
1452,DHRS7C,-1.5959999999999999,0.0113992878009189
1455,LCE2D,-2.274,0.011466147797021002
1456,SDS,-1.5819999999999999,0.0114876915081491
1460,NTS,-2.136,0.0115562907097876
1463,GPRIN2,-1.5319999999999998,0.0116347586569129
1465,C2orf50,-1.889,0.011639817147098998
1467,TNFRSF17,-1.7630000000000001,0.0117262256013966
1478,PTCHD1,-1.358,0.0118932868679416
1486,RSPH1,-1.831,0.0120287276245154
1487,NXF2,-5.098,0.0121102604935844
1495,CPM,-1.46,0.012205070528638
1496,ABHD6,-1.065,0.0121941679264989
1497,LINC00511,-1.217,0.012203649254985
1498,BEX1,-1.239,0.0121828445726591
1501,HOGA1,-1.569,0.0122396095722994
1502,ADHFE1,-1.58,0.0122551076285224
1503,LOC105369443,-2.436,0.0122853128839067
1504,CHDH,-1.6269999999999998,0.0123493933577669
1506,ACOT6,-2.174,0.0124114418391984
1507,CHST9,-2.115,0.0124462882780399
1509,ANGPTL8,-1.62,0.0125677744089468
1513,OPTC,-2.062,0.0126945537142813
1514,PTAFR,-1.369,0.0126791611243544
1515,KLF8,-1.357,0.012689918232770001
1516,CFAP99,-1.665,0.0126542466746502
1518,IL1RAP,-1.367,0.0126519840147714
1520,LYPD6,-1.631,0.0127005065881573
1523,SPAG1,-1.3730000000000002,0.0127344567681043
1524,SERPINE2,-1.172,0.0127395914097893
1525,CT55,-1.714,0.0127674698795934
1539,FCER1A,-1.236,0.013120491278158999
1547,LRTOMT,-1.122,0.013195399649625
1550,SPC25,-1.912,0.0132479576494787
1551,LINC01571,-1.794,0.0132259646779412
1559,ICA1L,-1.087,0.0134020878962795
1562,GPR17,-1.864,0.0134352927967141
1563,SCP2D1,-1.896,0.0134832435018014
1568,LOC100507564,-1.4609999999999999,0.0135237150008946
1580,LOC154761,-1.515,0.0137499627986375
1582,AKAP14,-2.117,0.0137897384235684
1591,LINC01772,-1.357,0.0139359596602108
1599,GABBR2,-2.189,0.0139972679779595
1601,MIR195,-1.298,0.0140431452868389
1602,CFAP44,-1.331,0.0140357519873566
1603,CCDC40,-1.069,0.0140615597699671
1605,LINC00675,-1.565,0.0141243663828977
1608,RETREG1,-1.314,0.0141132899271966
1615,HLA-J,-1.776,0.0142411852964647
1619,PCDHB10,-1.181,0.0143193977177057
1620,CDHR5,-3.236,0.0143289743885713
1621,S100B,-1.546,0.0143453229888782
1623,C2orf88,-1.412,0.0143720304978348
1625,LOC101927822,-1.554,0.0144059861684711
1627,MBOAT4,-1.3330000000000002,0.014427041320098
1636,C22orf46,-1.074,0.0145877957173772
1641,DPP6,-1.739,0.0146465160038286
1644,TMEM231,-1.02,0.0147244198170989
1645,LINC01235,-1.9609999999999999,0.0147498567666505
1646,MSRA,-1.2309999999999999,0.0147473581308136
1650,C21orf33,-1.8119999999999998,0.0148242204480755
1651,SLC6A11,-1.9469999999999998,0.0148306551659265
1656,KCNA2,-1.639,0.0148802718580608
1658,OR8I2,-2.418,0.0149187461685185
1662,CTD-2350J17.1,-1.499,0.015065846854604999
1664,LINC00862,-1.361,0.0150930101809717
1672,MDH1B,-1.6030000000000002,0.0153159169583722
1681,NAP1L4,-1.349,0.0155633999437549
1689,CTSW,-1.9069999999999998,0.015675490857501
1704,CNGA3,-1.58,0.0159793335199196
1707,LINC01135,-1.528,0.0160313976923573
1710,CD38,-1.3,0.016078848964378
1719,ARHGEF26,-1.157,0.0162542643494863
1727,MAP3K19,-1.9469999999999998,0.0164041754572637
1728,SNORD9,-2.168,0.0164407569662227
1729,ZBTB9,-3.8280000000000003,0.0164512132099283
1730,SCN7A,-1.501,0.016427838866835
1747,LRRIQ1,-1.359,0.0167611470173822
1748,SOX2-OT,-1.31,0.0167627272760119
1749,MED4-AS1,-2.735,0.0168041395443611
1750,ADH1A,-1.695,0.0168057600360026
1757,TMEM232,-1.516,0.0169503676517119
1759,PLCB1,-1.0190000000000001,0.0170396819352545
1764,MIR3661,-2.037,0.0172061149216212
1765,ZC3H12B,-1.209,0.0171960864414841
1780,ALDH1L1-AS2,-2.335,0.0174614106636784
1782,LGALS2,-1.663,0.017653700240315
1786,ARHGEF37,-1.4969999999999999,0.0176236677149058
1788,EFCAB11,-1.1520000000000001,0.017591616225308
1791,RGS7BP,-1.287,0.0176660078766327
1792,FAM66B,-1.564,0.0177365323819654
1793,FAM110C,-1.463,0.017712235409391004
1800,WDR17,-1.028,0.0178020147047206
1802,SYNM,-1.161,0.0178394786448917
1803,GPM6A,-1.025,0.0178391407653373
1806,PBLD,-1.335,0.0179035912081884
1809,EPB41L3,-1.0170000000000001,0.0179495506721529
1815,LOC105371286,-1.321,0.0180816076668032
1830,MAOB,-2.004,0.0183536133200536
1831,ZBTB47,-1.121,0.0183736415111169
1838,TCF19,-3.386,0.0184788594048851
1847,LINC01867,-2.074,0.0186349468532787
1854,FAM120C,-1.046,0.0186754529190761
1855,DNAJB13,-1.314,0.0187361023959319
1859,OR10P1,-1.494,0.0187811079837256
1862,ADAM9,-1.0490000000000002,0.0188220013691093
1867,LINC00676,-1.8090000000000002,0.0189090432502751
1874,GRIN2A,-1.449,0.0191156500790029
1875,APOE,-2.045,0.0191519621641354
1877,GH1,-1.805,0.0191875806008406
1878,LRRC53,-1.4,0.0192207039432715
1885,LOC101927410,-1.7990000000000002,0.0192779480730106
1898,MORN3,-1.3980000000000001,0.0194887232768903
1906,CCDC13,-1.5130000000000001,0.0195750754496734
1913,LOC101929470,-1.632,0.0198196109750205
1915,ABCA8,-1.145,0.0199195568537355
1921,GFAP,-1.966,0.0200124908337795
1928,SPAG8,-1.4669999999999999,0.020254785292631
1929,ADCYAP1R1,-1.133,0.0202582034109927
1932,CMTR2,-1.092,0.0203461672112852
1933,LINC00642,-1.365,0.0204065411525527
1937,WDR78,-1.4040000000000001,0.0204226721032013
1944,SLC47A2,-1.547,0.0206005198618261
1946,CLEC3A,-2.21,0.0206638007240175
1951,CCDC13-AS1,-1.6340000000000001,0.0208585139435907
1954,SYNDIG1,-1.216,0.0210099487731892
1957,MKI67,-1.044,0.0210505025276514
1963,SCNN1B,-2.165,0.0212116072529856
1968,CFAP45,-1.621,0.0213704828499947
1973,WDR93,-1.472,0.0216205462513942
1976,LOC101928107,-2.6510000000000002,0.0216549418768313
1982,LOC101927359,-1.256,0.0218947440729881
1984,PIPOX,-1.012,0.0219389799507062
1985,GBA,-1.0959999999999999,0.0219256449424397
1986,SGCZ,-1.3659999999999999,0.0220143837830682
1987,GPT,-1.3519999999999999,0.0220156068131575
1996,MIR608,-2.135,0.0222494467426208
1998,DGKI,-1.055,0.0222233435698593
1999,RBP1,-1.128,0.0222443137657105
2001,OOSP1,-1.412,0.0222928548184358
2009,OR5D18,-3.1189999999999998,0.0224637406809178
2011,FAM183A,-1.494,0.0224541334718698
2014,DNAAF1,-1.296,0.0225161530962105
2023,GRID2,-1.32,0.0227284659011448
2028,SH2D6,-1.258,0.0230217912604479
2034,FNDC7,-1.774,0.0231906325013614
2036,CASC1,-1.431,0.023217175263593997
2037,LRRC6,-1.329,0.0232544599874718
2052,MAMDC2,-2.352,0.023541075942443
2053,FAM107A,-1.2309999999999999,0.0235887831483521
2058,PCDHB4,-1.7590000000000001,0.0238084662959129
2061,MTRNR2L3,-1.867,0.0238820892078071
2062,CCDC144A,-1.5190000000000001,0.0238879778243423
2063,DAW1,-1.99,0.0238495556518949
2065,HMGN5,-1.0959999999999999,0.0239219865545023
2070,GATM,-1.025,0.023838046724180998
2080,ADGRG1,-1.025,0.0244159251387842
2083,GRIA3,-1.4869999999999999,0.0244826322190135
2085,LOC101928424,-1.1840000000000002,0.0245489639219744
2090,KCNAB1-AS1,-1.6159999999999999,0.0247585918239949
2091,LOC102723385,-1.5030000000000001,0.0246763294516344
2096,SMG7-AS1,-1.34,0.0246565606470635
2104,PCDHA4,-1.011,0.024648423985814
2119,APOBEC2,-1.699,0.0251124572121057
2137,KCNH7,-1.525,0.0254378318604775
2143,SLC24A3,-1.405,0.0255245560140895
2146,TGIF2LX,-2.314,0.0255828734258842
2149,ANKFN1,-1.17,0.0256332103534667
2154,TCERG1L,-1.581,0.0257300496416264
2157,RAB31,-1.012,0.025779167891221
2164,DEFB134,-1.808,0.0259566579747074
2166,ANGPTL1,-1.545,0.0260631037761009
2167,TCP11L2,-1.005,0.026022158502054
2170,ZMYND10,-1.3530000000000002,0.0260469144471684
2172,LOC105375095,-1.9180000000000001,0.0260838973642532
2176,CRNN,-1.806,0.0261966327218738
2177,KLRF2,-1.77,0.0262286365370136
2185,LINC02166,-1.361,0.0263905955697296
2187,LINC00106,-1.525,0.0264521340182467
2189,CFAP54,-1.32,0.0264236640352431
2193,POLR2J2,-1.011,0.0265079926544623
2195,LOC101929441,-2.298,0.0265368466109499
2199,FOXJ1,-1.291,0.0266549744380026
2201,MDGA2,-1.291,0.0267221503509622
2221,LOC100128386,-1.228,0.0271133821362671
2223,DCBLD1,-1.018,0.0271273987288262
2224,ETV1,-1.3630000000000002,0.0271559215403575
2225,MIR149,-3.014,0.0274526053350423
2235,SAMD15,-1.5230000000000001,0.0274839126080739
2236,MNS1,-1.702,0.0273618665822209
2248,CD36,-1.561,0.0275834549837317
2249,TTLL9,-1.459,0.027589907267611
2254,LOC105376527,-1.1909999999999998,0.0277743444808285
2256,USP41,-1.484,0.0278954437703241
2261,CIB3,-2.903,0.0280658445142748
2265,MOK,-1.077,0.0281027780661638
2269,EFCAB9,-1.262,0.0282615129322702
2272,PEA15,-1.069,0.0282623357819879
2278,IQSEC2,-1.02,0.0284413080629705
2279,LHFPL3,-1.985,0.0284365758726308
2283,SPATA17,-1.278,0.0285920698512543
2288,OPHN1,-1.165,0.0286411407355738
2289,CASC2,-1.307,0.0286793295576836
2298,LINC01410,-1.218,0.0289743338406402
2301,WDR81,-1.545,0.0289777684392002
2302,ASCL1,-1.068,0.0289447528983904
2313,PHEX,-1.67,0.0291566593605711
2316,ZBBX,-1.0859999999999999,0.0292009616894858
2317,POTEC,-1.506,0.0292605209410996
2319,CFAP126,-1.455,0.0292710812860626
2321,KCNJ10,-1.475,0.0292691883702849
2324,LOC102723885,-1.3230000000000002,0.0294298222180459
2325,ZCCHC18,-1.041,0.0294502466728928
2332,C9orf116,-1.113,0.0295864314877915
2337,TADA2A,-2.271,0.0297823947313352
2341,GHR,-1.521,0.0298377682230889
2342,CYB5D1,-1.139,0.0298793800556098
2343,LOC100509620,-2.1630000000000003,0.0298945248560137
2350,LOC101930100,-1.827,0.0301287646241006
2351,ENO1-AS1,-1.517,0.0302735522642103
2352,ITGB2,-1.156,0.0300490033958652
2353,FAAH2,-1.382,0.0301446269464523
2355,LOC283856,-1.334,0.0301680790004066
2362,CDH18,-1.5730000000000002,0.0302482855759517
2371,HEPACAM,-1.8969999999999998,0.030359938765537
2373,EPHA5-AS1,-1.46,0.0304053155881083
2375,KIAA0319,-1.433,0.0306401510714049
2376,PPIL6,-1.034,0.0306407331380479
2377,OR4L1,-2.898,0.0306740531985804
2378,C8orf4,-1.244,0.0307105158273873
2390,OR6B3,-3.7260000000000004,0.0310736569154674
2401,FAM83C-AS1,-2.569,0.0313724286389162
2402,HLA-DRB5,-2.642,0.0313855383647213
2403,LINC01134,-1.172,0.0314039497473056
2404,WDR63,-1.272,0.0314106286912292
2412,FGF1,-1.8330000000000002,0.0314804662355653
2422,MAEL,-1.2570000000000001,0.0316982320650255
2425,TPRG1-AS1,-1.9809999999999999,0.0317823123053303
2426,SCN1A,-1.162,0.0318537558034047
2432,KCNN3,-1.239,0.0320323755999741
2437,PEX5L,-1.2590000000000001,0.0322446586670601
2444,ARHGAP31,-1.026,0.0324279490320375
2449,TULP2,-1.4140000000000001,0.0324525423339627
2450,FAM135B,-1.226,0.0325115239066357
2460,IFT88,-1.02,0.0328416749872302
2465,PEX11A,-1.609,0.0329565470871547
2472,EFCAB14-AS1,-1.791,0.0333511828494046
2473,TSEN34,-2.1790000000000003,0.0334091630280291
2488,KLHL4,-1.273,0.033556684825452
2489,GPR101,-1.406,0.0336180724644961
2491,LINC02133,-1.208,0.0336720794770295
2494,DYNC2H1,-1.012,0.0337258363372241
2496,VSTM4,-1.383,0.0338029838300894
2497,CDH10,-1.0190000000000001,0.0338670825444633
